,episode,phi,phi_velocity,psi,psi_velocity,reward,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,theta,theta_velocity,time,x,x_velocity,y,y_velocity,z,z_velocity
17,1,2.547225611403359,5.1289094638024615,0.0,0.0,3.0,500.39438317163916,279.4061035927734,416.58552084315073,446.29792398405544,5.610142171879001,-9.6262679422135,1.0800000000000005,-0.9151574875426992,-0.9966924512924412,1.1366322096955717,4.1787573170072925,0.5679709325393002,-1.737497423336683
18,1,2.865271339904048,5.323213645903309,0.0,0.0,2.2033971485264043,506.7920853323793,275.7340456503203,405.1201372578383,452.19532931553096,5.225156592004829,-10.763351539994538,1.1400000000000006,-0.9628744123744156,-0.5699878915731367,1.3947979288326675,4.399865114082061,0.43423303272221697,-2.7116966503327986
19,1,3.213424368105917,5.680957728572639,0.0,0.0,0.04672006947399732,501.70225600822965,277.3267433599464,393.05937754338635,457.59274353150465,4.662602691086812,-11.534139735127676,1.2000000000000006,-0.980366610606247,0.005586950339460411,1.661165127048718,4.462838773572267,0.2463098124068026,-3.5092137062608084
20,1,3.64836057898329,6.372048081232597,0.0,0.0,-2.6427944134669104,494.1716118337304,288.7932317109897,380.4292971105229,478.74311783221816,3.9873391235446753,-11.920485508142217,1.2600000000000007,-0.9615168172475751,0.6062281466154829,1.9306233345374286,4.544032650487945,0.020717278560916215,-3.955796249963498
21,1,4.227992827158513,7.398212319363719,0.0,0.0,-3.0,510.22517956286333,296.4417127397841,373.0109956826176,507.9297566812586,3.292716905207225,-12.340395833167037,1.3200000000000007,-0.9119920194642516,0.9885483954190801,2.2131573300267813,4.9307737473015205,0.0,-4.178843454153206
22,2,6.283119608959964,-0.003380319295277474,0.0,0.0,0.2924759380272349,450.09141352275066,450.0135153517856,450.06691351489485,449.79331430639303,6.28316620880808,-0.0009626997142636743,0.06,1.499876355147677e-08,1.5249460516176014e-06,-4.713861226103045e-08,-5.022953437615714e-06,0.0042565829667190365,0.14187827788353224
23,2,0.16058333656155455,0.9207492236070329,0.0,0.0,2.8246163155824373,543.1670370445919,291.64441256395435,382.2514797463917,462.1444230402577,1.307837858240915,-2.8632143405897663,0.12000000000000001,-0.004712961101875149,-0.27323403080121467,0.00042220210466627987,0.023393787306108735,0.013570984044500847,0.112012926446141
24,2,0.2158172106384315,0.9202047079345147,0.0,0.0,3.0,454.21117154795485,427.1302744742637,450.29645083965084,451.14751213197957,1.1392728365228404,-3.076160498200279,0.18,-0.041668665104147844,-0.9529232228150485,0.0028911896189568764,0.06366713630079587,0.008753214887143656,-0.25656378635321636
25,2,0.27137283928820555,0.9353719863051468,0.0,0.0,-1.0,453.8364255882918,423.15982090498704,445.11437824595686,447.26554905239243,0.9592258339475448,-3.3129167567963522,0.23999999999999996,-0.11773306370299749,-1.5737784356733973,0.008832513321882327,0.14072225259137858,0.0,-0.5240244926720763
26,3,2.5726023490157957e-05,0.001272875202757394,0.0,0.0,0.29550590301400115,450.28283198987344,449.75194559928036,450.2650181685397,450.36795430285116,6.283061280104761,-0.0065603241188331544,0.06,7.74363592401235e-08,8.908751680465939e-06,2.1772656060495797e-08,2.133404588540694e-06,0.004273697949372459,0.14244872145907336
27,3,0.08047404142351589,0.6382221842298038,0.0,0.0,2.619061511113209,494.01736791026957,319.8194175493736,434.0559473707596,484.63353626630396,0.5858899491100438,-1.9434868803961414,0.12000000000000001,-0.0023602031443665018,-0.1396531087005686,0.00025935976241772034,0.01564803173471784,0.01563734694260464,0.2235929020600304
28,3,0.11865990728883258,0.6326071216509971,0.0,0.0,3.0,451.5072774294616,438.8855998501038,450.296832731593,450.26584649013495,0.46895609226063506,-2.045834204553094,0.18,-0.022340385950351076,-0.5157393169520021,0.0028026008139083645,0.07320113410336519,0.02964090017338007,0.24923282564598354
29,3,0.15654847861863885,0.629126227647962,0.0,0.0,3.0,451.091704537294,437.0088625667441,448.1318164645975,448.26753802648955,0.3460653720490683,-2.1598939827241117,0.23999999999999996,-0.06258126369774522,-0.8138916482157086,0.009628450041064558,0.15864950763554322,0.04618260479325662,0.30692903860255244
30,3,0.1942343618297251,0.625970317585539,0.0,0.0,3.0,451.08231321478974,438.73408906404626,448.0406980850161,448.19832175568195,0.21597311087126236,-2.2471500830649513,0.3,-0.11825481075041043,-1.0288464682359177,0.02247318012539045,0.27395662978350044,0.06708898869875629,0.3933019311979025
31,3,0.2325756809495827,0.6569906318439814,0.0,0.0,3.0,450.4640670184997,442.3340824276184,446.43348523513635,449.3814885814385,0.08066605338523214,-2.2791661978601074,0.36000000000000004,-0.18412071421785525,-1.1525801871895067,0.04314539636062517,0.4195179283283271,0.09379162936153675,0.4983605368211793
32,3,0.27493322462216074,0.7425486713295772,0.0,0.0,3.0,446.39873102896286,449.62755893654895,442.27006683634556,449.7547413500924,6.231148717671907,-2.1727054838007964,0.4200000000000001,-0.25452993196411305,-1.1802125024514452,0.07343578504331125,0.5945627731248955,0.1269551809842434,0.6065436886853052
33,3,0.4047926898357046,1.400162064260696,0.0,0.0,3.0,496.25990782796976,317.3030203877636,431.16217002025303,484.47747060209593,0.37467358230893044,-4.062550119095482,0.48000000000000015,-0.3261521828395858,-1.253650545052236,0.11511870965070455,0.8050027545105781,0.16535425613078156,0.6644381670886068
34,3,0.49481313736324317,1.5389562113147557,0.0,0.0,3.0,450.35672242027545,448.056558209487,435.7356446240438,449.4297007493708,0.14038203773279,-3.878002517132079,0.5400000000000001,-0.40833297996799367,-1.4621173776574923,0.17165575012471815,1.090665856405,0.2059631278515058,0.6920140459592112
35,3,0.6024253344835344,1.787100686458254,0.0,0.0,3.0,442.5154686472508,450.93154643315467,428.69624876274844,452.09796755062587,6.211223032249514,-3.584808718197464,0.6000000000000002,-0.4982498302139358,-1.5129462937459608,0.24740865792421196,1.4446674844956917,0.24812118629589458,0.7091803679386722
36,3,0.7920612570753631,2.4321138790272063,0.0,0.0,3.0,495.21422422146287,315.16011407108346,432.4226479438122,487.728844709262,0.19712451178627788,-5.350978651318223,0.6600000000000003,-0.5888893993488202,-1.5391922429609288,0.3462737897504532,1.8641718059285113,0.2895676967729718,0.6592046342858673
37,3,1.0175951631449056,3.064853269940839,0.0,0.0,3.0,449.20026316040486,451.0031594580125,411.11670163446286,471.0734738926079,6.191958845990168,-4.965830576204256,0.7200000000000003,-0.6843155357083174,-1.611832750364657,0.47353472324340906,2.394880898765314,0.32551677644163807,0.523634392669708
38,3,1.47618308369686,4.288487354181019,0.0,0.0,1.877863534422211,508.5882394179541,431.10739568689115,353.01345556940123,474.98850826547573,5.949339326173789,-5.606685395002549,0.7800000000000004,-0.7783803661252651,-1.5003209571253346,0.6357212184332136,3.0255916752657686,0.3487109919432453,0.2050958892546612
39,3,1.732921649924588,4.208045142932938,0.0,0.0,2.3129431831844784,488.47318272858706,298.3509262603341,427.47337430042563,440.9953659312762,5.980966807535868,-7.154531275151271,0.8400000000000004,-0.8628551059587906,-1.321959316138169,0.8348548661061416,3.6125135947279063,0.34418268618608056,-0.3784352948771647
40,3,1.9868374130090611,4.257786839805194,0.0,0.0,3.0,500.23753226624785,288.56415512066627,423.2652690417144,447.3087572220343,5.897796598696759,-8.657160328808384,0.9000000000000005,-0.9368666694831929,-1.1421613734673701,1.0687979676787205,4.177757283880397,0.3001826633662718,-1.108760517121287
41,3,2.2560921433328875,4.4902554552428,0.0,0.0,3.0,510.0844609479654,283.0751300750323,412.68844967254967,453.3160489179885,5.657487394506665,-10.012811054876854,0.9600000000000005,-0.9982832286285842,-0.889510882570657,1.3344706911967856,4.661182713306159,0.20851665305821243,-1.962096106715553
42,3,2.556166663857768,4.861705419711771,0.0,0.0,2.621387262816655,511.8768416956739,279.33083435941614,399.9254897260542,455.7360189492402,5.229619080552645,-11.093619898783803,1.0200000000000005,-1.0404592392816865,-0.48886992927375766,1.6247920440997892,4.988411986653239,0.06363865762561983,-2.866510832893002
43,3,2.932552792672203,5.514897981479432,0.0,0.0,-1.6702726813084663,504.39476239251013,281.83150973219387,383.2440208535974,468.6301434726658,4.627910692103754,-11.777590764851885,1.0800000000000005,-1.0531846465429004,0.08672333508297086,1.9286094088041903,5.108435679970539,0.0,-3.645970119141542
44,4,8.270695389267502e-05,0.004002091370160596,0.0,0.0,0.27558076727908776,450.2809182269151,450.3321928339112,449.8412623220493,450.165134945631,1.274687554086995e-05,0.000634032354925341,0.06,-1.0570467871315327e-08,-1.0461648751068144e-06,7.584501321457299e-08,7.150926889035871e-06,0.0042725204841395385,0.1424094765155397
45,4,0.0005170993364105314,0.013035586031668937,0.0,0.0,0.683507323642089,450.9441008042404,450.84064579878424,449.2278727631642,449.95954778659933,2.5448982460929415e-05,-0.0006467060425788914,0.12000000000000001,-4.877906468213637e-07,-1.7623859765631028e-05,3.4965878332079846e-06,0.00014413826164595266,0.017095398504846395,0.2849942458815295
46,4,0.0017835437101290097,0.03369360078898965,0.0,0.0,1.076452125345933,451.12477940190075,450.62288504656004,448.7331313693022,450.4066843792976,6.283054116913618,-0.006860607651738899,0.18,-1.8709378715811241e-06,-1.8248738983130472e-05,2.7283770718763173e-05,0.0007634911705255748,0.03846490268666279,0.42727935191228983
47,4,0.0847230044050189,0.672977469063754,0.0,0.0,2.8715353883920174,494.5231438028049,320.9556958498714,432.64912758414795,483.56559599522893,0.5839288478535334,-1.9406888661173265,0.23999999999999996,-0.0023513187963234987,-0.13895163085163934,0.00037687760445201076,0.018096375381094487,0.06687727022929416,0.5071272296109645
48,4,0.12540726526679258,0.6866466236934643,0.0,0.0,3.0,452.56129779723295,440.88026716991095,447.77771782222555,449.37026388336585,0.46703465564377833,-2.0324510606754407,0.3,-0.0222382793758692,-0.5132834498363064,0.0031519506078135783,0.0787144619046725,0.097884244838283,0.5323794835990141
49,4,0.16660027043469938,0.6863574711115833,0.0,0.0,3.0,452.9732929120083,436.0151613528777,446.33771128948496,446.8122267812211,0.3457858940599312,-2.181932247128532,0.36000000000000004,-0.06226366159874462,-0.8093726785476357,0.01044221820911038,0.1689333892768115,0.1313366756959357,0.5872426759248738
50,4,0.20773034737685947,0.6837424350042335,0.0,0.0,3.0,452.7218163438018,438.7174589524706,446.64039726923147,446.9235086317063,0.21459835237707559,-2.288148197087281,0.4200000000000001,-0.11763403772822797,-1.0231956330018899,0.024110573846979122,0.2914955207916348,0.16897373482707503,0.6705508503227394
51,4,0.24991535085412497,0.7264152706324184,0.0,0.0,3.0,451.13188146959516,444.64872277325804,444.38824392074713,448.3855924302942,0.07712082806160314,-2.2982997813141686,0.48000000000000015,-0.1831101948457133,-1.1450170181639157,0.04612311264480991,0.4470554623873622,0.21221866511637405,0.7723652985193864
52,4,0.3043883326539012,0.9287387190082788,0.0,0.0,3.0,451.8893708282054,449.29726171139697,438.0793239103705,455.2498988063027,6.223391291538469,-2.261152574367906,0.5400000000000001,-0.25298118477361525,-1.1693893850634627,0.07850058533486069,0.6377278198600613,0.26183999832966603,0.8806629420389767
53,4,0.444618339011706,1.5829307165340114,0.0,0.0,3.0,498.2935888210817,319.30523339817717,430.5388383145915,484.05558611370407,0.36370818023206475,-4.15444174713158,0.6000000000000002,-0.3237847394493908,-1.2369337413858736,0.12339746888315227,0.8697853609707087,0.3165088019800845,0.9322155477709348
54,4,0.5573434580961134,1.8542317401804804,0.0,0.0,3.0,454.21937697838644,446.2764413665357,431.0161274579909,456.3334087782827,0.11971697277917581,-4.027737173830473,0.6600000000000003,-0.4047144645046909,-1.4360498731505482,0.1846775954172112,1.1860507472769988,0.3729162085024637,0.9492131005871065
55,4,0.7111199019661267,2.302217119112717,0.0,0.0,3.0,453.6970160353886,447.90437491566655,421.5085554052449,462.8123528804455,6.167311563394424,-3.8886811560264913,0.7200000000000003,-0.4925642941732193,-1.4675623404737275,0.26756865579077105,1.590552151517598,0.42994731441074524,0.9437830681874358
56,4,0.9319739935722957,2.9483424723912597,0.0,0.0,3.0,499.47514360289784,318.3813657269002,429.54698454723865,487.59387100385106,0.13218487011455426,-5.649910477043406,0.7800000000000004,-0.5795090341740281,-1.4594678157065584,0.37700275909769,2.072142594748062,0.48395134479285296,0.8403291577433742
57,4,1.2742406958594579,3.88487690822092,0.0,0.0,3.0,474.16682554794795,301.05660460027,347.64280001656357,446.63917858682936,0.06603731434493199,-6.991679261583808,0.8400000000000004,-0.6692796164557215,-1.529919615954559,0.5151451357862268,2.5460660386054896,0.5257204100686561,0.5279621152135494
58,4,1.784150745163652,5.112953139165474,0.0,0.0,2.382275775641144,469.34482774957144,449.1515879180942,385.5595823538593,506.16639589339945,5.9607889779221015,-6.618376742436427,0.9000000000000005,-0.7610344666105678,-1.487545640644487,0.6889685672024242,3.252650224552304,0.5440888035533962,0.030822580031016955
59,4,2.093690318057325,4.908501971652711,0.0,0.0,2.4294199112262094,488.97639136279264,288.567642291091,425.63197083718205,436.97306185768934,5.889124056011628,-8.077584067553083,0.9600000000000005,-0.8447214008613446,-1.299553867894316,0.9007645829940761,3.797268030790837,0.5236852776990827,-0.735360999702709
60,4,2.3893244092884256,4.949471257524885,0.0,0.0,3.0,501.64126459610054,282.1506760205549,417.09204767495356,447.7289475868187,5.694479983303534,-9.458355022740854,1.0200000000000005,-0.9155134303183844,-1.047906514016331,1.142755491495271,4.250564308119606,0.45279591286851506,-1.64367990848234
61,4,2.6992061779048377,5.172659811761966,0.0,0.0,2.2335589160844087,507.5756777003758,278.38958507102984,405.831152697645,453.2936839782408,5.3314216170142075,-10.627925291565973,1.0800000000000005,-0.9676719414653228,-0.6669472308581763,1.4075241132390397,4.548431055241543,0.32523001286996345,-2.6080381181251866
62,4,3.0415858495210344,5.553117445783682,0.0,0.0,0.14908689962976718,504.15483203648887,277.54896526528944,392.70042287624256,457.44709258131286,4.793176452697487,-11.46390364254197,1.1400000000000006,-0.9920721553665667,-0.12281307455523077,1.6845737736945825,4.661980726235555,0.1422339887820368,-3.4582779729659543
63,4,3.4709351142926934,6.252509132599045,0.0,0.0,-2.6139665639101333,495.2380952097737,285.6655140807175,378.65610654797536,476.47196344042226,4.12858084947667,-11.905136701767509,1.2000000000000006,-0.9808066132851234,0.49088747398189647,1.965418597529525,4.7092578134076115,0.0,-3.981144340494772
64,5,6.283050987326023,-0.007141321720639782,0.0,0.0,0.29834910267019854,449.9284722551944,449.88037404114124,450.08633182525847,449.50814520002115,6.283173482277075,-0.000594223794310459,0.06,9.400144085438891e-09,9.495598413857883e-07,-8.137188461762253e-08,-9.51587918881279e-06,0.004242908921919119,0.14142252071017053
65,5,0.15653252151116792,0.905473437167464,0.0,0.0,2.8243760772541853,542.3796057410958,292.55666582696483,381.5095916291858,460.615017100246,1.2903930091221651,-2.8440729710662045,0.12000000000000001,-0.004645684607104627,-0.2695243711040471,0.00041112201343651686,0.02290338171533421,0.013511694861724734,0.11251703336641802
66,5,0.2108604642785128,0.9054589021819304,0.0,0.0,3.0,454.56640037796694,427.4919158818905,450.0162181352123,450.88116776583934,1.123060395152855,-3.0586584030470956,0.18,-0.04127301626324333,-0.9454533417279103,0.002883321644060312,0.06421880821398354,0.009078046943705956,-0.2444701405172468
67,5,0.2653028396743702,0.9109228709139794,0.0,0.0,-1.0,453.9146205647173,423.64233876733306,445.65633869605085,446.97944929604256,0.9438852535502908,-3.292336753320547,0.23999999999999996,-0.11675405688887865,-1.5615874217420493,0.008878732336827592,0.14188216557174288,0.0,-0.5015826148802449
68,6,0.00018277014547596337,0.008532234139713688,0.0,0.0,0.29283774381790983,450.85066924027,449.9030768720741,450.0838192604076,450.7736528779078,6.2829738271945175,-0.011718891236877735,0.06,9.75141647868026e-08,1.3473256874126633e-05,1.8806541228267424e-07,1.6833648996352176e-05,0.0042966967993268755,0.14321527405528536
69,6,0.07296121964619307,0.6096775378879394,0.0,0.0,2.6301533676312987,495.1803928620911,321.2611697809936,433.28207115058035,481.2332566763704,0.5873612893065037,-1.9516314442566822,0.12000000000000001,-0.0023585180432131774,-0.13960854040160658,0.00023683598607026962,0.014165332978790652,0.01565546273660787,0.22266534808175398
70,6,0.10974705365569548,0.6191541783381472,0.0,0.0,3.0,452.673546524857,439.32921191924333,449.9324531411674,451.0903534855313,0.4700694243484831,-2.0625223285569856,0.18,-0.022389217108171832,-0.5174275419285579,0.0025504091874108993,0.0668470841716819,0.029641132028976534,0.2496524489749118
71,6,0.14726413395881277,0.6353110859604318,0.0,0.0,3.0,452.2180508424985,437.8087641105364,447.29652029949966,449.018975808856,0.3462389038890077,-2.179947938826694,0.23999999999999996,-0.06276902545284607,-0.8167275375517027,0.008824563986687859,0.1465293182898988,0.04626008306213254,0.30918923722735836
72,6,0.18556590457877853,0.643829745730303,0.0,0.0,3.0,452.0253639583502,439.8933386924818,447.51429509419586,448.6345536244996,0.21491513284953712,-2.263805669392679,0.3,-0.11862681606767266,-1.0319935825526405,0.02076369713526895,0.25592635912673783,0.06737733858746522,0.3981477395656983
73,6,0.2248336971235041,0.6699461780235084,0.0,0.0,3.0,451.78951024500844,442.97223845547296,446.50247570499977,449.07474134295086,0.07854605515632773,-2.3033221764343517,0.36000000000000004,-0.18466361827369646,-1.1549957263495254,0.04018692964741485,0.39601308283019165,0.09445099765565501,0.5059005547829022
74,6,0.2680009788663362,0.756166660489402,0.0,0.0,3.0,447.5418427358842,450.4186205066947,441.96530047154215,449.5282117540127,6.22742785300419,-2.1996066423049063,0.4200000000000001,-0.25516805338131326,-1.1807788674408295,0.06891705358618012,0.5661478293855016,0.12814115174909427,0.6165395982477764
75,6,0.3780744660885498,1.3218074907346884,0.0,0.0,3.0,502.4004187021356,318.0481340602622,430.6676367472637,477.02505081906264,0.4150370162528034,-4.162909219371764,0.48000000000000015,-0.3269251268840995,-1.262069074800127,0.10867625540155655,0.7672070292959753,0.167149456857374,0.6744197197201266
76,6,0.46283528563139065,1.4520334917065518,0.0,0.0,3.0,451.39914373898284,446.9976943831393,436.3461223215728,449.08146492305326,0.17356937306191345,-3.992891152444997,0.5400000000000001,-0.410391004665753,-1.4961335418191797,0.1623246378079124,1.0319646266506914,0.20831289447909188,0.7021223633709247
77,6,0.5617534555256096,1.6643216213789611,0.0,0.0,3.0,443.95654569407384,451.7667923847201,430.0766248403407,450.1814434205423,6.238047744052711,-3.6952782193757643,0.6000000000000002,-0.50302487058009,-1.5688727356697088,0.23391872175234707,1.3644777294439407,0.25137353455890493,0.7306263073043263
78,6,1.019360638909733,3.069738955244614,0.0,0.0,3.0,506.52154202393984,445.18455638866993,369.8026139294222,493.65238972071745,6.063869548206316,-4.29400153659532,0.6600000000000003,-0.5955917319995193,-1.4985951374361726,0.3291231384065078,1.8451074810897616,0.2953652858985018,0.7019289960965897
79,6,1.2029613668644545,3.0238198842582893,0.0,0.0,3.0,474.30079730471726,315.7731668136043,425.01109086372884,431.643579800021,6.110318256467389,-5.706972630042115,0.7200000000000003,-0.6819364685340394,-1.3863378029051698,0.45555292422321997,2.3773227919673086,0.328775279662729,0.3974370882501753
80,6,1.383864940892198,2.9867536974059004,0.0,0.0,3.0,480.09983974746496,308.6330125413818,428.1343621008025,435.16967168826096,6.042729919754095,-7.05336602572677,0.7800000000000004,-0.7620051751732404,-1.2795339816202622,0.6153749814408129,2.9535870069504013,0.3409438101415639,-0.0077291996447621525
81,6,1.5629882775486674,2.9825889768402227,0.0,0.0,3.0,486.8563775056855,303.8448591665908,427.88318464258646,437.4970587843719,5.8495572653710415,-8.290544729205685,0.8400000000000004,-0.834067411826825,-1.1088578818710928,0.8101938839124598,3.537696009643989,0.325571562542945,-0.5207696888024986
82,6,1.7445309569528913,3.060257979179257,0.0,0.0,3.0,496.2961682653055,300.83527715319485,424.0574087052121,440.7313652716047,5.541992714450064,-9.420390792022955,0.9000000000000005,-0.8922607087537823,-0.8093650926687196,1.0389902456742288,4.076249518629599,0.27627730327269884,-1.1361635866206896
83,6,1.9432073567838408,3.3058349492920804,0.0,0.0,3.0,504.91862321886833,299.7847095274404,413.4809982120375,445.45171352097344,5.120014828895144,-10.410373386694847,0.9600000000000005,-0.9276059331256373,-0.34418011789646835,1.2965487571848509,4.481734985845922,0.1877407357856383,-1.8208593072199957
84,6,2.178067493828854,3.716486688801864,0.0,0.0,3.0,508.58758687228243,300.7999153828599,400.0172408478035,448.8321667324101,4.581232479364312,-11.192049274512545,1.0200000000000005,-0.9305168579414187,0.2620333149134686,1.571619729261552,4.64421653929284,0.05823268218876877,-2.481926377337278
85,6,2.495794208269867,4.411204196585075,0.0,0.0,-1.0,501.4702912822909,306.5945841087975,383.69525751036485,461.60434580115174,3.932779675779935,-11.631928152328152,1.0800000000000005,-0.8963258961568354,0.8574558826532648,1.8476080378244875,4.518062312544702,0.0,-2.948022108652086
86,7,0.00023912568376527332,0.010956375848296278,0.0,0.0,0.37774449108404956,453.93062029124536,449.6748420689202,450.89340660405446,451.7774584351117,6.282593920314472,-0.052792550851032516,0.06,-1.0354668902495084e-06,-2.760698509286865e-05,2.6084262205041453e-07,2.281411327878128e-05,0.004410776691771819,0.14701755932138624
87,7,0.047529120223595456,0.48325528410161533,0.0,0.0,2.8056573014385675,510.76412299050685,315.7801678319703,436.0524257669482,473.90347365906143,0.7583794614136661,-2.252300475187404,0.12000000000000001,-0.003029633807811089,-0.17880991462231757,0.00014898555651237427,0.008750392197495696,0.0159798968132718,0.2176659714839955
88,7,0.07702561247858952,0.5044941604893987,0.0,0.0,3.0,457.2041539724572,437.33896927323804,450.62166338409344,452.5824702753533,0.6247226481674835,-2.4252770162044524,0.18,-0.028394824427972115,-0.6559140054234468,0.001534793301772412,0.04035284216744721,0.02757582883347799,0.17794793193740047
89,7,0.10793370880026298,0.5306409614066535,0.0,0.0,3.0,457.2692490798886,435.7825964967827,447.47806167031797,449.874569637806,0.48100472281889406,-2.606538142175434,0.23999999999999996,-0.07995885280281805,-1.0502303194529292,0.005434764741540855,0.09308840702718152,0.03841004668086866,0.19108722655863367
90,7,0.1404168931385561,0.5570028889837643,0.0,0.0,3.0,455.90701795662795,437.8949030846789,447.3803610491522,449.82410624129534,0.32473708847945026,-2.7342515024408915,0.3,-0.1524666978000076,-1.3517683848423323,0.013232457535004225,0.17074681149347895,0.051543940020560286,0.25312920809228245
91,7,0.1754395566543403,0.6118625705825872,0.0,0.0,3.0,454.8755547910522,441.61357522095295,446.81240045627004,451.6061408189839,0.1600624672873039,-2.796566205493928,0.36000000000000004,-0.2399412811765275,-1.5472425301026267,0.026516706554994707,0.2762931760661527,0.06963189851121972,0.3539461369702689
