time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.00324199417669,-0.0374792707696,11.7776504878,6.24991648881,6.28182984886,0.0,-0.000350524514378,-0.129711460421,2.78433425512,-0.0734684071925,-0.00451879337494,0.0,447.0590747426198,447.50812543003184,447.6064330887239,446.79216761760546
1.3200000000000007,-0.00323454218463,-0.0459597459486,11.9475186361,6.24564166061,6.28184437815,0.0,0.000610169676769,-0.153401366479,2.87768939113,-0.067140568955,0.00837851035891,0.0,441.2962599929901,442.35958749481307,442.6334005149839,443.1499126448355
1.3800000000000008,-0.00317173133776,-0.0559996983008,12.1243374036,6.24132636766,6.28307183389,0.0,0.00138230848771,-0.181696714571,3.01589483719,-0.0837863979069,0.0375318362592,0.0,455.82612369821186,458.14994164916243,457.2854624515881,455.9535849768984
1.4400000000000008,-0.00309440114627,-0.0676811853894,12.3058470358,6.23660752872,0.00223555846084,0.0,0.000988137265849,-0.208120955311,3.03435445279,-0.0699664297793,0.0422051110962,0.0,418.83343005344085,419.2405499266778,419.3174721202318,420.51091687243627
1.5000000000000009,-0.00308710904211,-0.0810693476202,12.4892548194,6.23214695156,0.00525132016976,0.0,-0.00100861804257,-0.238549980452,3.07909389039,-0.0849648179455,0.0628286646229,0.0,426.7825159344511,428.5408281852802,429.55819015569955,428.2797487588178
1.560000000000001,-0.00328523167422,-0.0965670735205,12.6791104507,6.22718251034,0.0101651173243,0.0,-0.00609766197939,-0.278581142871,3.24892044354,-0.078629597811,0.105114874247,0.0,465.902830142262,469.20185984270745,467.42054484972834,467.9087874546134
1.620000000000001,-0.00393232021983,-0.114680361537,12.880943322,6.22255621658,0.017761163552,0.0,-0.016329166456,-0.325722061661,3.47812159718,-0.07421931276,0.151563423434,0.0,485.09785339476497,488.585193541096,485.0752459060054,485.40215477552937
1.680000000000001,-0.00529879027492,-0.135444894744,13.0918094579,6.217982648,0.0270010408796,0.0,-0.0301152016543,-0.366856115106,3.55047257082,-0.0805738086417,0.158464281235,0.0,439.81726027525053,440.4110584225271,440.4937605759859,439.9632665456277
1.740000000000001,-0.00763754905279,-0.158677207137,13.3056172034,6.21344292754,0.0365860237355,0.0,-0.0487122197743,-0.407973045954,3.57630677335,-0.0673097395213,0.162200902939,0.0,424.85527639250523,425.2010428539388,425.90713680533565,427.03528483695095
1.8000000000000012,-0.0112610671384,-0.184441338203,13.5207324391,6.20942070349,0.0462126956874,0.0,-0.0729413946907,-0.451187870834,3.59407266657,-0.0664974964222,0.156682994719,0.0,424.1069600992796,423.6585523427107,422.92105308735245,422.98740294647325
1.8600000000000012,-0.0166408810333,-0.213069476951,13.7395571875,6.2050441431,0.0557834164229,0.0,-0.107347372094,-0.503480636224,3.6996524209,-0.090708652918,0.164635932632,0.0,450.80850794003493,451.47438200809273,453.50930969306785,451.556043108254
1.9200000000000013,-0.024149461426,-0.244743065717,13.9623269383,6.20000624912,0.0655274214356,0.0,-0.143829334254,-0.552770291096,3.72580969392,-0.0730761056304,0.157511898361,0.0,426.2451209700589,425.66216694421433,428.1892063881222,429.6805131260398
1.9800000000000013,-0.0345392836448,-0.280101862114,14.1942373202,6.19594440234,0.0744791203503,0.0,-0.203630038702,-0.626310802659,4.00344621899,-0.0586735938464,0.122195773413,0.0,504.0610081348733,501.5195503835272,504.1775716501524,505.214201295811
2.0400000000000014,-0.0485392049529,-0.319741064558,14.4401360212,6.19264200292,0.0823239857109,0.0,-0.263860547282,-0.695323266634,4.19236353415,-0.0486180447602,0.1439079475,0.0,479.19275371381144,480.85450366376557,480.6113415785874,481.37110905373515
2.1000000000000014,-0.0661637678632,-0.363402908128,14.6952424133,6.18927308823,0.0905969711473,0.0,-0.324476645798,-0.760346953435,4.31059727714,-0.0787845212955,0.121763441671,0.0,462.2711424433114,460.53926879872324,461.8337948004446,459.44573194355866
